Description,Label
Tại sao? Tại sao vậy? Các con sen vào giải đáp giúp con trai chú già được không nè!Hoặc bạn cũng có thể tìm câu trả lời trong bộ truyện tranh ấm áp Chú Già Nuôi Mèo Ú đã được Wings Books phát hành: wwwwingsbookscomvn/chugianuoimeou,truyện
Giáng Sinh chưa tới nhưng tư bản đã rục rịch ra goods rồi https://wwwwingsbookscomvn/khitraidephenho,truyện
Có một Chion xinh đẹp xuất hiện ở lễ hội trường trong tập 6 phát hành ngày mai 11/10 Mua CHỊ CHION Ở ĐỀN MÈO 16 tại: https://wwwwingsbookscomvn/chichionodenmeo,truyện
"Đừng quên ngày mai 26/10 chúng ta có một cuộc hẹn hò nho nhỏ nha! Trò chuyện mùa thu: ĐI TÌM CÂU TRẢ LỜI TRONG MỖI CHÚNG TA  14h00, Thứ Bảy 26/10/2024 … Xem thêm",truyện
"Điều khiến ta yêu thích ở Thị Trấn Mèo ấy là bất cứ trang truyện nào cũng sẽ mang đến cảm giác bình yên đến lạ lùng Trong nhịp sống hối hả ở các đô thị lớn, không dễ để tìm ra những khoảnh khắc được tĩnh lặng giống như vùng nông thôn Vậy nên việc có một bộ truyện đậm chất  nông thôn  như Thị Trấn Mèo khiến người ta thích thú Ông Daikichi và mèo Tama sống cùng nhau, trải qua bốn mùa xuân hạ thu đông, ngày ngày đều làm những việc giống nhau, ăn uống, nghỉ ngơi, trồng rau… Xem thêm",truyện
"Chỉ vỏn vẹn trong 3 tập, bộ truyện này đã mang đến: Một văn phòng vui nhộn, nơi những con người hết mình ủng hộ và hỗ trợ nhau Vô số những cảnh tượng diệu kì xuất hiện trước mắt, với trí tưởng tượng phong phú của một cô nàng kế toán về hai người đồng nghiệp nam làm việc cùng… Xem thêm",truyện
"Dành cho team mê Boxset!!!!! Có ai đang chờ đọc 2 tập sách Những Cuộc Phiêu Lưu Của Giáo Sư Challenger không nhỉ? Thêm một điều đặc biệt dành tặng bạn đọc là bên cạnh 2 tập sách lẻ thì Wings Books sẽ có thêm phiên bản BOXSET in metalize lấp lánh với giá bìa KHÔNG ĐỔI!Thế Giới Thất Lạc và Vành Đai Khí Độc & Những Câu Chuyện Khác sẽ được phát hành trong tháng 5 này, với giá bìa lần lượt là 145k  95k và phiên bản Boxset giá 240k … Xem thêm",truyện
"Giveaway đầu tháng, tham gia thôi mọi người ơi Quà tặng là bộ 4 món hot bữa giờ từ hôm Thiên sứ nhà bên 55 ra mắt  GA lần này sẽ được tặng cho 10 bạn may mắn, mỗi bạn sẽ nhận được ngẫu nhiên 2 trong 4 món quà tặng nha Cách thức tham gia rất đơn giản, các bạn chỉ cần làm đủ các bước sau:B1… Xem thêm",truyện
Truyện về trinh thám đồ cổ mà tự dưng có mấy cái tranh màu OTP như thế này Tác giả có biết làm thế là khiến độc giả khoái khoái chảy nước miếng lắm không?,truyện
"Đây là cậu bạn Daigo mà Hiroki luôn thầm quý mến và ngưỡng mộ Daigo là lớp trưởng, luôn được mọi người tin cậy, tốt bụng, hát cũng rất hay Không chỉ vậy, Daigo luôn rất thẳng thắn chia sẻ cảm nhận của mình Nếu thấy món ăn do mẹ Hiroki nấu ngon, cậu không ngần ngại nói thích món ăn đó Cậu cũng sẵn sàng lên tiếng nhận trách nhiệm về mình, hoặc giải thích để tránh các tình huống hiểu lầm … Xem thêm",truyện
"GIVEAWAY VÉ XEM PHIM “ĐI HÁT KARAOKE ĐI!” Tèn ten, nhân dịp phim chuyển thể được chiếu tại Việt Nam, Wings Books xin dành tặng các bạn đọc vé xem phim ĐI HÁT KARAOKE ĐI! trong khuôn khổ Liên hoan phim Nhật Bản 2024!!!  Bộ phim sẽ được chiếu tại 4 thành phố lớn bao gồm TP Hồ Chí Minh, Đà Nẵng, Hải Phòng và Hà Nội trong tháng 11 và 12 tới đây Wings Books chơi lớn xin dành tặng 20 VÉ XEM PHIM, được phân bổ như sau: … Xem thêm",truyện
"Đây là một câu chuyện buồn cười, về vẻ ngoài gây ra rất nhiều hiểu nhầm của cô nàng Suo trong KHI  TRAI  ĐẸP HẸN HÒ  tập 3Hãy cùng theo dõi xem lựa chọn của Tokiwa là gì nhé",truyện
[Cecilia và Lawrence] ra mắt PV thứ 2 của anime chuyển thể  Phim được thực hiện bởi studio Doga KoboPhim sẽ được phát sóng vào ngày 12/7 Và sau đó một thời gian ngắn thì chúng ta được cầm sách bản Việt trên tay #WingsBooks #Manga #Cecilia_và_Lawrence,truyện
Sau khoảng 8 tháng kể từ lúc phát hành tập 1 thì tác giả Sunsunsun cũng đã nhận được boxset tập 1 bản Việt Ngoài ra thì tác giả cũng ngạc nhiên vì bản Việt được làm boxset nữa  Giờ mà biết thêm Arya được đón nhận nồng nhiệt ở Việt Nam chắc tác giả sẽ vui lắm ha #WingsBooks #Lightnovel #Arya_bàn_bên,truyện
Những ngày cuối tháng là ngày mà biên tập viên làm việc rất chăm chỉ để chuyển in sách tháng sau Nhận được tin tới tấp thế này chỉ muốn khoe luôn với các bạn thôi!!!Nhớ đón chờ hàng loạt tựa sách mới siêu hot sẽ ra mắt trong tháng 6 nha!#WingsBooks,truyện
"CÚN BỰ NƠI PHÒNG NHỎ  Bộ truyện ấm áp về cún cưng chữa lành mọi tâm hồn Bạn đã bao giờ từng nuôi một chú cún thật bự, thật to, dù ngày nào cũng chải lông đến mệt nhưng mỗi khi được ôm và vuốt ve lại thấy thật xứng đáng chưa? Hay được háo hức mua những món đồ chơi cho cún, mua quần áo đẹp để mặc trong nhiều dịp, nhiều mùa? … Xem thêm",truyện
Một khứa mèo quấn người Các sen có nhìn thấy hình ảnh của mình trong đó  CHỊ CHION Ở ĐỀN MÈO  Bộ truyện ấm áp với toàn mèo là mèo đã phát hành đến tập 3 tại: http://wingsbookscomvn/chichionodenmeo,truyện
"Bảng điểm tiếp theo sẽ là của Ayase Saki Đúng với câu là đừng trông mặt mà bắt hình dong, trái với vẻ ngoài  ăn chơi  của mình thì điểm số của Saki lại rất cao Chứng tỏ cô đã học hành rất chăm chỉ Mỗi tội môn quốc ngữ tác giả lại giấu đi mất thành ra không biết được tổng điểm là bao nhiêu … Xem thêm",truyện
"Đã mở đặt mua Chúa Tể Bóng Tối manga tập 7, đặt mua ngay tại:>>> https://wwwwingsbookscomvn/chuatebongtoimanga <<< Quà tặng đặc biệt: … Xem thêm",truyện
"Phòng Thiết Kế Khai Thiên Lập Địa  tập 6 đã được phát hành toàn quốc, mời các bạn tìm đọc:  https://wwwwingsbookscomvn/phongthietkekhaithienĐơn hàng từ Thượng đế gửi tới “phòng Thiết kế”, nơi mỗi ngày đều thiết kế ra vô vàn các loài động vật trên Thiên giới, giống với thường lệ tiếp tục là những đòi hỏi oái ăm như “động vật sử dụng mạng xã hội”, “sinh vật kết hợp toàn bộ 5 đơn đặt hàng”, vv…… Xem thêm",truyện
"Đất Việt phong phú sản vật, hoa trái sum vầy, lại nằm ở xứ sở nhiệt đới có khí hậu nóng ấm là điều kiện thuận lợi cho vi sinh vật phát triển Ông cha ta từ ngàn đời xưa đã dựa vào đó để tạo ra biết bao món ăn lên men mà đến nay vẫn được yêu thích Nước mắm được tạo ra nhờ sự thủy phân protein thành acid amin dưới tác động các enzyme protease có sẵn trong ca và enzyme được sinh ra từ vi sinh vật Nước mắm có vị trí độc tôn trong món ăn của người Việt Từ nước mắm, người ta c… Xem thêm",truyện
"[Ưu đãi 50%]Vào đầu thế kỉ trước, tại tiểu quốc Sauville nằm ở châu Âu, có một du học sinh đến từ đảo quốc cực Đông tên là Kujou Kazuya Cậu gặp gỡ Victorique, một thiếu nữ xinh đẹp và bí ẩn tại toà tháp thư viện của học viện Thánh Marguerite Trí thông minh của cô gái đã giúp họ liên tiếp giải quyết được các vụ việc nan giải trong học viện Một ngày nọ, Kazuya với Victorique được mời lên một con tàu khách sang trọng, và vô tình bắt gặp vụ án giết người thật sự Cuối cùng, … Xem thêm",truyện
"Phát hành cả manga lẫn light novel cùng lúc mà không có quà tặng cho các bạn mua cả 2 thì sao mà coi được đúng không nhể? Vậy nên quà dành tặng các đơn hàng khi đặt mua manga tập 9+10 & light novel tập 3 sẽ là 1 clear card siêu siêu đẹp nhé Hình ảnh Miêu Miêu cùng với Nhâm Thị trong bộ cánh vàng (cùng với em quàng thượng) chắc chắn sẽ thu hút mọi ánh nhìn Và đây vẫn chưa hết quà trong đợt phát hành Dược Sư Tự Sự lần này đâu các bạn ui, cùng chờ những món quà kế lên s… Xem thêm",truyện
"Nam thanh nữ tú trong game rồi thì hôm nay qua ngắm nữ sinh trung học với nghề tay trái là làm thần kiêm người đẩy thuyền  Kobayashi Shihono Một cô nàng năng động và tích cực, kể cả khi bias không có goods (do là phản diện) thì cũng tự tay làm goods phục vụ bản thân Xem thêm về sách tại: https://wwwwingsbookscomvn/sophancuavihonthe… Xem thêm",truyện
"Arya bàn bên thỉnh thoảng lại trêu ghẹo tôi bằng tiếng Nga phát hành hôm nay 1908 Mời các bạn đón đọcLink đặt mua tại Lazada cũng đã được cập nhật, đặt mua tại: https://wwwwingsbookscomvn/aryabanben",truyện
"Nàng Liselotte trong đa vũ trụ hỗn loạn!! Vũ trụ manga, anime & light novel mỗi nơi một kiểu nhưng dù thế nào thì cũng không thể làm mất đi vẻ đẹp ở nàng hôn thê của chúng ta được ha Sách phát hành cuối tháng này nha bà con Nhiều phần quà hấp dẫn chỉ có ở bản in đầu nên đừng bỏ lỡ à nha #… Xem thêm",truyện
"[Mĩ nữ giấu nửa gương mặt sau đóa hoa nhưng nụ cười của nàng đoá hoa đã nói hộ]MĨ NỮ HOA  cuốn sách chỉ dẫn cho bạn bước vào thế giới hội hoạ từ những nét đầu tiên, với phong cách cổ trang đầy quyến rũ, phác họa lại thế giới hoa cỏ và mĩ nữ tuyệt đẹp trong lòng người Tác giả YAYA đặc biệt yêu thích và cuồng si các loài cỏ cây “Cỏ cây” được nhắc đến ở đây không chỉ đích danh một loại cây hay cỏ nào cả, “hoa” được nói tới ở đây bao hàm rộng khắp và gồm rất nhiều chi tiế… Xem thêm",truyện
Đến được tập 10 rồi thì phải có chút gì đó gọi là kỉ niệm các bạn nhỉ  Và quà kỉ niệm sẽ là một tấm poster với art được mua ngoài không có trong sách  Hình ảnh thánh nữ quàng cùng một chiếc khăn với Lawrence có lãng mạn quá không ta? Sách phát hành toàn quốc ngày 3008 Preorder sẽ sớm được mở các bạn nha,truyện
"ƯU ĐÃI NGÀY KÉP 99Khi cơn bão qua đi, hẹn các bạn một dịp sale lớn 99 nhé  Ưu đãi 12%  30%  50%  70% tất cả sách Wings Books… Xem thêm",truyện
"Em mèo Mao Mao chạy ra để thông báo ngày mai sẽ lên sóng quà tặng của light novel tập 5 + manga tập 12 Dược sư tự sự Thông báo ngắn gọn vậy thôi, ai cho ẻm con cá thì cho nha #WingsBooks #Dược_sư_tự_sự",truyện
"Tháng 10 này, cùng đón đọc những câu chuyện hãi hùng và kì bí trong 2 tuyển tập sẽ được Wings Books phát hành gồm: CHUYỆN KỂ LÚC HOÀNG HÔN và LÔ SỐ 249! Bên cạnh những tác phẩm kinh điển làm say mê nhiều thế hệ độc giả, Charles Dickens và Arthur Conan Doyle đều là những cây viết truyện ma, kinh dị xuất sắc Trong 2 tuyển tập này, ngòi bút sáng tạo bầu không khí lạnh lẽo và ma quái của 2 nhà văn được thỏa sức tung hoành CHUYỆN KỂ LÚC HOÀNG HÔN tập hợp các truyện ma tiêu b… Xem thêm",truyện
"Rồi một lúc nào đó, chúng tôi cũng sẽ thành người lớn, sẽ phải thành người lớnNhưng cho tới khi ấy, tôi muốn được tận hưởng cảm giác làm trẻ con này theo cách thẳng thắn và chân thực nhấtNếu không được làm trẻ con đúng nghĩa trẻ con, thì người ta cũng không thể nào làm người lớn đúng nghĩa người lớn được… Xem thêm",truyện
"#halloween_books  CHUYỆN MA ÁM Ở TRANG VIÊN BLY (The Turn of the Screw) là một trong những tác phẩm kinh dị nổi tiếng nhất của Henry James, nhà văn từng được để cử Nobel Văn chương 3 lần Câu chuyện mở đầu lhi một cô gái trẻ nhận được công việc đầu tiên trong đời là làm gia sư cho hai đứa trẻ xinh đẹp, trong sáng và lặng lẽ đến dị thường tại toà dinh thự Bly cô độc, bị bủa vây trong cái ác rình rập… Xem thêm",truyện
"Bức Chân Dung Hình Bầu Dục (The Oval Portrait) là một truyện cực ngắn của Edgar Allan Poe viết năm 1842, được in trong tuyển tập Con Mèo Đen do Wings Books phát hành Trong câu chuyện này, người dẫn chuyện tìm thấy một tòa lâu đài bị bỏ hoang nên dừng lại ghé chân khi đang bị thương nặng Tại đây, anh ta bắt gặp rất nhiều bức tranh vẽ treo tường vô cùng sống động trong các khung họa tiết vàng Trong đó có một bức tranh khiến anh đặc biệt chú ý, họa lại hình một cô gái trẻ… Xem thêm",truyện
"Ai đó nói (nếu không có ai nói thì là ad nói nha) rằng, một mục lục sách hay sẽ chiếm được nhiều cảm tình của bạn đọc trước khi đọc sách Và THẾ GIỚI THẤT LẠC chính là một cuốn sách như thế! Tên mỗi chương sách được lấy ra từ chính một lời thoại của các nhân vật trong chương đó, nhưng lại hàm ý bao quát được cả nội dung chương Hay diễn tả theo cách khác là chỉ cần nhìn câu thoại là hiểu chương đó nói gì Chuyến phiêu lưu của giáo sư Challenger cùng các cộng sự đến với  t… Xem thêm",truyện
Chúa Tể Bóng Tối manga tập 7 phát hành hôm nay 2510 Mời các bạn đón đọc Câu chuyện đã bước sang một arc mới hấp dẫn hơn đang chờ các bạn khám phá đó Đặt mua sách tại: https://wwwwingsbookscomvn/chuatebongtoimanga,truyện
"Chuyện Ma Ám Ở Dinh Thự Hill (The Haunting of Hill House)  cuốn tiểu thuyết kinh dị siêu nhiên của Shirley Jackson được nhiều người coi là một trong những truyện ma hay nhất từng xuất bản Cuốn sách kể về cuộc khám phá của bốn con người thử thách sống vài tuần trong tòa Dinh thự Hill nổi tiếng là một nơi kinh dị mà không con người nào sống được Họ đối mặt với nhiều sự kiện kì lạ ngoài tầm kiểm soát, cùng sự tác động khủng khiếp của căn nhà lên tâm trí mọi người Cuốn ti… Xem thêm",truyện
"Tổng hợp dàn nhân vật chính diện của Số Phận Của Vị Hôn Thê  Toàn các gương mặt trai xinh gái đẹp cả thôi~ Ngoài cốt truyện thú vị, thì minh họa do họa sĩ Eihi thực hiện cũng là một điểm nhấn sáng giá của bộ truyện, các bạn có thấy như thế không? Sách sẽ được phát hành trên toàn quốc vào ngày 29/05 Mở đặt trước vào ngày 22/05… Xem thêm",truyện
"Trước thềm tập 5 sắp sửa phát hành thì cùng nhìn lại một chút nhé Trong 4 tập đã được phát hành thì các bạn thích tập nào nhất? Và lý do cho sự yêu thích đó là? Với ad thì đó là tập , câu chuyện về Lâu Lan Phi trong tập này phải nói là đỉnh nóc, kịch trần, bay phấp phới  Không biết các tập sau này có vượt qua được cái bóng của tập  không hen?… Xem thêm",truyện
"Chúa tể bóng tối ra mắt PV mới!!Nhìn qua thì cứ tưởng đây là PV của anime nhưng thực chất lại là PV cốt truyện mới cho game di động Master of Garden  Ngoài Shadow và dàn Thất Âm, ta còn có thể thấy được thêm 2 trong số 3 vị anh hùng xưa kia đã đánh bại Diablos bên cạnh Olivier là Lily và Freya nữa … Xem thêm",truyện
ƯU ĐÃI MỪNG THÁNG SÁCH KIM ĐỒNG  Cùng chào đón tháng 6 này với một chương trình sale đầy hấp dẫn áp dụng cho toàn bộ sách Wings Books:  Giảm 15%  30%  50% toàn bộ sách Wings Books … Xem thêm,truyện
"Giáo sư George Edward Challenger sở hữu một cái đầu lớn, gương mặt hồng hào, bộ râu dài, đôi mắt xanh xám tinh anh, giọng nói ầm vang như tiếng sấmVà trên tất cả, ông ấy là một người có tính cách quái gở, một chiếc  mỏ hỗn , đến mức người khác khó có thể chịu đựng nổi, hay nói cách khác là hoàn toàn không chịu đựng nổi Nhưng giáo sư Challenger lại có những phát hiện rất thú vị về một thế giới tưởng chừng như đã bị thất lạc, cũng như một thảm họa đang dần dần khiến con n… Xem thêm",truyện
"Trong CHÚ CHÓ HỘ MỆNH, chú chó Tamon đã ở bên những mảnh đời khác nhau với  số phận khác nhau Đầu tiên là một chàng thanh niên trẻ có người mẹ đang đau ốm, luôn đau đáu kiếm tiền nên đã túng quẫn làm liều một phi vụ nguy hiểm Tamon trở thành thần hộ mệnh cho vị ân nhân đã cứu giúp mình Sau đó Tamon lại đồng hành cùng tên trộm ngoại quốc với một tuổi thơ bất hạnh, luôn sống trong nghèo đói và bị xua đuổi Tamon cùng người ấy đã trốn thoát một quãng đường dài … Xem thêm",truyện
Cuộc sống trầm kẻm của biên tập viên là gì? Là khi mà Arya bàn bên tập 3 vẫn chưa hạ nhiệt mà admin đã được chị biên tập viên đưa cho bản thảo tập 4 để đọc qua  Chạy deadline sấp mặt cho đến tháng 10 (Cùng với Thiên Sứ nhà bên 7) Vậy nên các bạn ủng hộ tựa sách nhiệt tình để chị ý có thêm động lực nhé … Xem thêm,truyện
"Đã nhá trên Threads từ lâu, không biết có bạn nào để ý không #WingsBooks #Móng_vuốt_quạ_đen #Leigh_Bardugo #tái_bản",truyện
"[THÔNG BÁO QUAN TRỌNG] Do tình hình mưa lũ, ngập lụt diễn biến phức tạp tại Hà Nội và các tỉnh thành phía Bắc, Bắc Trung Bộ, NXB Kim Đồng và Wings Books có sự điều chỉnh lịch phát hành sách và vận chuyển sách như sau:  Ngừng phát hành sách định kỳ ngày thứ Sáu 13/9/2024 Các sách phát hành theo lịch ban đầu sẽ lùi sang lịch thứ Sáu trong 2 tuần tiếp theo là ngày 20/9 và 27/9 Trong đó, Chị Chion Ở Đền Mèo  tập 5 sẽ lùi sang ngày 27/9… Xem thêm",truyện
Tổng hợp quà tặng kèm bản giới hạn của Thiên Sứ Nhà Bên tập 6 Các phần quà tuy nhỏ nhưng võ nghệ đầy mình đó nha  Cùng chờ tới ngày mở preorder thôi #WingsBooks #Lightnovel #Thiên_Sứ_Nhà_Bên,truyện
"Hội Chứng Tuổi Thanh Xuân tập 11 sắp phát hành, thế các bạn đã đọc xong tập 10 chưa?  Nếu chưa thì đây là dịp thích hợp nhất để đọc rồi đó Bắt đầu từ tập 10 thì cặp đôi Mai & Sakuta đã bắt đầu lên đại học rồi, cuộc sống mới ở môi trường mới này sẽ như thế nào? Mau mau đọc sách thôi!!Đặt mua sách tại: https://wwwwingsbookscomvn/aobuta",truyện
"Ngược lại với Thế Giới Thất Lạc khi đoàn thám hiểm đi đến một vùng đất xa xôi với những sinh vật cổ xưa mà không ai tin chúng còn tồn tại, thì đến với Vành Đai Khí Độc, giáo sư Challenger cùng những người bạn đã trải qua những giây phút chết chóc của tương lai loài người Theo suy đoán của giáo sư Challenger, Trái Đất bị bao phủ bởi một vành đai toàn khí độc, gây ra ảnh hưởng đến tất cả mọi người Người ta trở nên cáu gắt hơn, phấn khích hơn, mê muội hơn Nhiều người chết t… Xem thêm",truyện
Những ngày cuối cùng của tháng 8 chúng ta vẫn còn 2 tựa sách sẽ được phát hành vào ngày mai nè  Mua xong rồi về đọc trong kì nghỉ lễ là tuyệt vời nhất rồi ha Đặt mua sách tại:https://wwwwingsbookscomvn/chuatebongtoimangahttps://wwwwingsbookscomvn/cecilialawrence,truyện
“Trông mình bây giờ có giống trùm cuối không?” Trùm cuối này trông đáng yêu quá … Xem thêm,truyện
"Nhờ có Mahiru luôn ở bên, Amane đã dũng cảm đối diện với những hồi ức đau khổ trong quá khứ Trong chuyến về thăm nhà bố mẹ Amane, khi cảm nhận được sự chăm sóc, quan tâm và tình cảm ấm áp từ gia đình, Mahiru thấy rất hạnh phúc Ngắm nhìn cô với nụ cười chan chứa yêu thương, Amane một lần nữa củng cố quyết tâm sẽ luôn ở bên chăm sóc cô Vào những ngày cuối mùa hè, cả hai đã cùng mặc yukata đến lễ hội pháo hoa Dù thật chậm rãi, nhưng cả Amane và Mahiru đều dần biết cách thể… Xem thêm",truyện
Nếu bạn để ý thì hình ảnh trên Clear card tặng kèm bản boxset tập 5 được dựa theo màn hình điện thoại hiển thị playlist nhạc  Và nếu chú ý thêm nữa thì ca khúc hiển thị trên đó là bài hát được sử dụng để tập nhảy trong lễ hội trường nữa đấy Đặt mua sách tại: https://wwwwingsbookscomvn/aryabanben,truyện
"Xin chào tháng Năm!Tháng Năm này, Wings Books ra mắt hàng loạt tựa sách mới, hãy cùng đón xem chúng ta sắp có gì mới nhé: Cuốn sách tiếp theo trong tủ sách Hướng nghiệp 40, về chủ đề sáng tạo nội dung bằng âm thanh… Xem thêm",truyện
Bìa tập 12 của  Cecilia & Lawrence  đã được phát hành tại Nhật trong tháng 5 này Còn ở Việt Nam thì hẹn các bạn tập đầu tiên vào mùa thu nhé #WingsBooks #Manga #Cecilia_và_Lawrence,truyện
"Sang tháng Một, Aoi đã bắt đầu quen với môi trường đại học Những ngày này, cô chẳng được gặp Kiyotaka, người đang học việc tại “xưởng rượu Kotani”, một xưởng nấu rượu có truyền thống lâu đời ở khu Fushimi ngoại ô thành phố Kyoto Thời gian gần đây, Aoi hay đến hỗ trợ câu lạc bộ cắm hoa mà cô bạn thân Kaori đang sinh hoạt Một ngày nọ, chủ tịch câu lạc bộ, một sinh viên năm ba tên là Ikumi, bất ngờ tuyên bố sẽ nghỉ câu lạc bộ Trong khi đó, xưởng rượu Kotani được một phen n… Xem thêm",truyện
"Các fan đang mong chờ sự trở lại của Grimgar đâu rồi nhỉ? Có tin vui cho các bạn đây~Grimgar  Ảo ảnh và tro tàn sẽ trở lại vào quý 3 tới với combo 2 tập 14+ & 14++  Vì sự chuẩn bị này mà Grimgar có quay lại hơi trễ một chút nhưng mà được đọc 1 lúc 2 tập như thế này thì cũng đáng công chờ đợi ha Ngoài ra sự trở lại này cũng đi kèm với nhiều điều mới mẻ và bất ngờ, sẽ được bật mí dần trong thời gian tới Cùng theo dõi page Wings để không bỏ lỡ nha… Xem thêm",truyện
"#Halloween_books “Dinh thự Hill chẳng còn tỉnh táo nữa Nó đứng một mình trên những ngọn đồi, lưu giữ bóng tối trong lòng”CHUYỆN MA ÁM Ở DINH THỰ HILL là tác phẩm đặc sắc bậc nhất của Shirley Jackson, kể về một tòa dinh thự nổi tiếng là một nơi kinh dị mà không con người nào sống được … Xem thêm",truyện
Hội Chứng Tuổi Thanh Xuân nhá hàng bìa tập 13 Chưa tới Giáng Sinh mà mà đã gặp  Bà  Noel rồi sao  Sakuta lại vướng vào chuyện gì đây ta? #WingsBooks #Lightnovel #Hội_Chứng_Tuổi_Thanh_Xuân,truyện
